MIDL Ballistic 32Re Data for 2015-03-16 to 2015-03-20

#COORDINATES
GSM

yr mo dy hr mn sc msc bx by bz ux uy uz rho T

#START
2015  3 18 12 39  0    0     7.87    -7.38     1.28    -559.2     -2.85    -16.12     5.337     252059
2015  3 18 12 40  0    0     7.69    -7.51     1.99    -562.2     -3.66    -11.15     5.688     261899
2015  3 18 12 41  0    0     7.24    -7.68     2.85    -566.0      0.37     -3.97     6.137     287746
2015  3 18 12 42  0    0     6.60    -8.53     2.21    -573.1     -7.36    -16.79     6.527     292109
2015  3 18 12 43  0    0     3.06    -9.08    -3.56    -600.2    -20.02    -51.69     6.119     327680
2015  3 18 12 44  0    0     0.52    -8.89    -6.70    -617.2    -18.17    -76.54     5.985     324890
2015  3 18 12 45  0    0     0.18    -8.85    -6.92    -625.4    -15.49    -84.22     6.061     323895
2015  3 18 12 46  0    0     0.19    -8.79    -7.04    -625.9    -15.36    -84.46     6.039     322341
2015  3 18 12 47  0    0     0.96    -8.91    -6.52    -618.9    -13.99    -82.20     5.940     298182
2015  3 18 12 48  0    0     1.57    -8.98    -6.17    -612.6    -13.09    -81.08     5.861     276046
2015  3 18 12 49  0    0     1.79    -8.93    -6.26    -608.7    -13.21    -82.40     5.829     261352
2015  3 18 12 50  0    0     2.08    -8.93    -6.27    -603.5    -12.14    -82.59     5.811     260970
2015  3 18 12 51  0    0     2.77    -9.00    -4.85    -598.6    -11.32    -71.61     5.815     260843
2015  3 18 12 52  0    0     3.63    -9.11    -2.43    -593.9    -10.78    -55.14     5.833     260843
2015  3 18 12 53  0    0     4.47    -9.22     0.59    -589.2    -10.57    -38.90     5.860     260843
2015  3 18 12 54  0    0     4.81    -9.32     1.92    -588.7    -11.70    -26.15     5.868     257344
2015  3 18 12 55  0    0     4.84    -9.74     2.10    -584.6    -13.27    -22.39     5.851     247348
2015  3 18 12 56  0    0     4.92    -9.85     2.17    -582.6    -13.29    -19.46     5.780     242998
2015  3 18 12 57  0    0     5.40    -9.59     2.34    -579.9    -11.24    -17.68     5.694     242998
2015  3 18 12 58  0    0     6.06    -9.28     2.50    -575.9    -10.06    -17.86     5.614     242621
2015  3 18 12 59  0    0     6.45    -9.16     2.16    -573.4    -15.28    -22.85     5.493     240712
2015  3 18 13  0  0    0     6.46    -9.42     0.95    -570.5    -19.20    -26.79     5.453     237163
2015  3 18 13  1  0    0     6.54    -9.49    -0.19    -574.6    -26.38    -34.84     5.372     236583
2015  3 18 13  2  0    0     6.54    -9.57     1.15    -572.2    -31.85    -40.30     5.353     237193
2015  3 18 13  3  0    0     6.43    -9.80     1.63    -578.6    -29.03    -47.45     5.261     239973
2015  3 18 13  4  0    0     5.87    -9.88     1.69    -584.6    -24.30    -46.02     5.240     243395
2015  3 18 13  5  0    0     6.11    -9.14     2.57    -580.6    -20.29    -41.17     5.338     243967
2015  3 18 13  6  0    0     6.56    -8.20     3.47    -575.6    -16.53    -35.86     5.506     243967
2015  3 18 13  7  0    0     6.49    -8.13     2.29    -574.6    -11.44    -31.29     5.767     244142
2015  3 18 13  8  0    0     6.50    -7.70     2.51    -575.2     -6.21    -20.22     6.200     249660
2015  3 18 13  9  0    0     6.09    -7.10     4.23    -578.1     -1.42     -9.20     6.698     276655
2015  3 18 13 10  0    0     6.22    -6.83     5.73    -577.3     -1.40    -11.35     6.936     272729
2015  3 18 13 11  0    0     6.49    -6.87     4.94    -575.6     -5.50    -15.46     6.923     260951
2015  3 18 13 12  0    0     6.59    -7.12     3.94    -576.3     -7.34    -18.47     6.955     261627
2015  3 18 13 13  0    0     6.57    -7.47     3.51    -579.8     -7.59    -17.00     7.057     266909
2015  3 18 13 14  0    0     6.57    -7.31     3.98    -579.5     -5.72    -15.49     6.979     270378
2015  3 18 13 15  0    0     6.67    -7.05     4.47    -576.2     -3.39    -15.22     6.880     270305
2015  3 18 13 16  0    0     6.67    -7.19     4.43    -573.8     -2.54    -16.16     6.881     269967
2015  3 18 13 17  0    0     6.37    -7.74     3.84    -572.7     -5.42    -20.47     6.899     269108
2015  3 18 13 18  0    0     6.64    -8.34     1.39    -579.5    -13.72    -30.13     7.191     269339
2015  3 18 13 19  0    0     6.41    -8.51     0.97    -578.7    -14.03    -34.74     7.324     270738
2015  3 18 13 20  0    0     5.88    -8.71     1.15    -577.2    -12.42    -37.10     7.254     276452
2015  3 18 13 21  0    0     5.54    -8.72     1.65    -577.4     -8.75    -36.87     7.085     288297
2015  3 18 13 22  0    0     5.56    -8.52     1.91    -578.0     -7.79    -35.81     7.079     294550
2015  3 18 13 23  0    0     5.69    -8.29     2.37    -577.6     -7.83    -33.59     6.781     305987
2015  3 18 13 24  0    0     5.89    -7.92     2.47    -575.1     -7.48    -30.38     6.049     306428
2015  3 18 13 25  0    0     6.14    -6.89     2.50    -576.7     -4.64    -26.95     6.079     304597
2015  3 18 13 26  0    0     6.28    -7.02     2.50    -575.9     -4.64    -27.69     6.162     298054
2015  3 18 13 27  0    0     6.12    -7.85     2.48    -575.7     -8.20    -27.32     6.126     298064
2015  3 18 13 28  0    0     6.23    -7.78     2.36    -576.2     -7.90    -24.80     6.077     300373
2015  3 18 13 29  0    0     5.75    -6.88     2.47    -584.6      1.32    -18.06     5.978     310237
2015  3 18 13 30  0    0     5.59    -6.85     2.76    -585.6      4.78    -19.08     5.884     306074
2015  3 18 13 31  0    0     5.68    -6.96     3.75    -583.3      7.25    -16.79     5.785     294412
2015  3 18 13 32  0    0     5.91    -7.16     3.98    -583.9      8.78    -19.24     6.474     288090
2015  3 18 13 33  0    0     5.56    -7.50     1.54    -586.6      2.03    -30.59     6.830     299971
2015  3 18 13 34  0    0     5.21    -7.82    -1.40    -587.0     -5.39    -38.62     5.938     311742
2015  3 18 13 35  0    0     5.09    -8.28    -1.61    -584.7     -7.29    -37.59     6.089     313749
2015  3 18 13 36  0    0     4.94    -8.46    -0.77    -579.1     -7.05    -32.82     6.291     313845
2015  3 18 13 37  0    0     4.74    -8.46     0.37    -572.0     -6.17    -26.84     6.382     313845
2015  3 18 13 38  0    0     6.04    -8.01     1.77    -570.2     -1.14    -20.68     6.706     326566
2015  3 18 13 39  0    0     6.12    -7.82     2.78    -571.1      0.41    -18.68     7.081     344404
2015  3 18 13 40  0    0     4.55    -7.71     4.97    -574.8      1.07    -17.40     7.421     346350
2015  3 18 13 41  0    0     4.64    -7.48     5.30    -575.5      1.89    -17.08     7.160     342917
2015  3 18 13 42  0    0     4.73    -7.20     5.10    -575.1      2.27    -16.18     6.833     332636
2015  3 18 13 43  0    0     5.04    -7.23     4.95    -573.5      2.17    -17.27     6.531     321701
2015  3 18 13 44  0    0     5.24    -7.13     4.73    -571.5     -2.90    -18.74     6.257     321701
2015  3 18 13 45  0    0     5.74    -6.91     4.11    -570.7     -2.20    -18.73     6.007     321888
2015  3 18 13 46  0    0     6.28    -6.72     4.00    -569.7     -1.04    -18.70     5.966     321920
2015  3 18 13 47  0    0     6.47    -7.01     1.66    -571.6     -5.29    -28.69     6.048     319454
2015  3 18 13 48  0    0     6.10    -7.21     1.42    -572.2     -9.37    -32.26     7.024     319192
2015  3 18 13 49  0    0     6.02    -7.61     1.02    -575.3     -9.41    -33.51     6.978     323982
2015  3 18 13 50  0    0     4.97    -7.95    -1.04    -584.2    -13.36    -43.32     6.833     318249
2015  3 18 13 51  0    0     4.34    -8.04    -2.84    -587.4    -13.14    -49.77     6.718     313051
2015  3 18 13 52  0    0     4.39    -7.82    -3.06    -585.0     -4.52    -44.70     6.748     312646
2015  3 18 13 53  0    0     4.64    -7.74    -3.00    -584.5     -1.20    -41.28     7.314     325868
2015  3 18 13 54  0    0     4.36    -7.78    -2.71    -589.1     -4.03    -43.63     7.652     331970
2015  3 18 13 55  0    0     4.34    -7.81    -2.86    -590.6     -7.17    -44.00     7.629     330179
2015  3 18 13 56  0    0     4.20    -7.76    -3.88    -593.1    -11.38    -48.42     6.658     311058
2015  3 18 13 57  0    0     3.87    -7.65    -5.05    -596.2     -9.06    -56.26     6.879     295760
2015  3 18 13 58  0    0     3.77    -7.62    -5.86    -598.1     -5.28    -62.90     6.839     290390
2015  3 18 13 59  0    0     3.26    -7.33    -6.79    -600.1     -2.62    -65.82     6.675     285519
2015  3 18 14  0  0    0     2.78    -6.89    -7.68    -602.0     -2.29    -67.55     6.529     293004
2015  3 18 14  1  0    0     3.08    -6.59    -7.81    -601.6     -0.65    -68.02     6.475     297943
2015  3 18 14  2  0    0     3.65    -6.48    -7.74    -599.1      0.03    -68.06     6.474     300883
2015  3 18 14  3  0    0     4.08    -6.62    -7.48    -597.6     -2.48    -67.10     6.553     303398
2015  3 18 14  4  0    0     3.44    -7.04    -7.23    -599.9     -5.59    -65.74     6.638     304016
2015  3 18 14  5  0    0     0.70    -7.81    -7.33    -609.1     -3.98    -64.97     6.737     304505
2015  3 18 14  6  0    0    -0.03    -7.95    -7.39    -610.5     -4.11    -64.51     6.789     310859
2015  3 18 14  7  0    0     0.03    -7.78    -7.54    -612.6     -5.22    -65.67     6.814     309331
2015  3 18 14  8  0    0     0.15    -7.45    -7.83    -613.7     -4.96    -68.25     6.784     304950
2015  3 18 14  9  0    0    -0.16    -7.10    -8.09    -616.1     -3.62    -70.78     6.687     304915
2015  3 18 14 10  0    0    -0.53    -6.11    -8.30    -619.4     -1.33    -72.22     6.570     305159
2015  3 18 14 11  0    0    -0.60    -5.40    -8.59    -620.5      0.44    -72.48     6.725     305025
2015  3 18 14 12  0    0    -0.65    -4.90    -8.84    -619.2      2.62    -74.33     6.856     296057
2015  3 18 14 13  0    0    -0.54    -4.36    -9.25    -616.3      4.33    -76.08     6.862     290327
2015  3 18 14 14  0    0    -0.44    -3.98    -9.63    -613.8      4.97    -76.70     6.779     289923
2015  3 18 14 15  0    0    -0.50    -3.94    -9.56    -614.3      4.94    -76.94     6.639     288766
2015  3 18 14 16  0    0    -0.06    -3.86    -9.51    -615.2      5.82    -77.67     6.602     288198
2015  3 18 14 17  0    0     0.21    -3.77    -9.57    -615.1      7.38    -78.66     6.614     294190
2015  3 18 14 18  0    0     0.22    -3.91    -9.44    -614.9      6.66    -78.66     6.637     304874
2015  3 18 14 19  0    0     0.17    -3.35    -9.50    -615.1      9.04    -79.90     6.776     308019
2015  3 18 14 20  0    0     0.26    -2.23    -9.71    -613.7     20.30    -84.31     7.018     312080
2015  3 18 14 21  0    0     0.51    -0.68    -9.85    -611.2     31.74    -86.72     7.249     316831
2015  3 18 14 22  0    0     0.93    -1.41    -9.75    -611.2     28.34    -86.19     7.465     315074
2015  3 18 14 23  0    0     1.14    -4.43    -9.36    -613.2     14.61    -85.38     7.504     307166
2015  3 18 14 24  0    0     0.15    -3.00    -9.73    -616.7     19.94    -85.16     7.368     313557
2015  3 18 14 25  0    0    -0.66    -1.15   -10.15    -617.2     25.04    -84.09     7.255     327823
2015  3 18 14 26  0    0    -0.33    -1.35   -10.07    -613.6     21.63    -82.14     7.168     335124
2015  3 18 14 27  0    0     0.61    -2.42    -9.82    -608.5     14.16    -79.76     7.085     335693
2015  3 18 14 28  0    0     1.51    -3.26    -9.29    -605.7     11.67    -78.21     6.952     335693
2015  3 18 14 29  0    0     1.82    -3.32    -8.96    -606.1      9.48    -77.70     6.857     329360
2015  3 18 14 30  0    0     2.42    -3.48    -8.78    -605.4      4.20    -75.92     6.824     328751
2015  3 18 14 31  0    0     2.80    -4.34    -8.23    -601.4     -2.79    -71.45     6.564     318774
2015  3 18 14 32  0    0     3.34    -5.24    -7.45    -594.9     -7.58    -66.09     6.351     311268
2015  3 18 14 33  0    0     4.06    -6.08    -6.53    -586.5    -10.25    -60.29     6.210     307270
2015  3 18 14 34  0    0     4.97    -6.63    -5.16    -581.7    -12.40    -55.26     6.081     305670
2015  3 18 14 35  0    0     5.71    -6.95    -4.02    -579.5    -13.72    -51.82     6.017     305870
2015  3 18 14 36  0    0     5.85    -7.34    -3.48    -578.3    -15.86    -54.73     6.067     306814
2015  3 18 14 37  0    0     5.38    -8.09    -2.38    -580.8    -25.10    -60.76     6.183     314726
2015  3 18 14 38  0    0     5.07    -8.29    -1.36    -583.2    -31.65    -54.47     6.118     322316
2015  3 18 14 39  0    0     5.47    -8.11    -1.14    -582.8    -23.33    -47.15     6.001     314320
2015  3 18 14 40  0    0     5.74    -8.08    -0.16    -581.8    -17.18    -38.68     5.936     304406
2015  3 18 14 41  0    0     5.43    -8.25     0.95    -579.6    -16.97    -31.69     5.867     300604
2015  3 18 14 42  0    0     5.00    -8.46     1.46    -576.9    -16.37    -26.26     5.770     300350
2015  3 18 14 43  0    0     5.36    -8.27     1.85    -575.7    -15.34    -27.27     5.688     299119
2015  3 18 14 44  0    0     6.11    -7.96     1.76    -575.6    -18.91    -41.10     5.685     294789
2015  3 18 14 45  0    0     6.09    -7.99     1.04    -575.8    -14.69    -25.68     5.684     293108
2015  3 18 14 46  0    0     5.87    -8.12     0.35    -576.1    -18.41    -29.26     5.699     292454
2015  3 18 14 47  0    0     5.62    -8.39     0.42    -575.7    -18.15    -30.13     5.755     292180
2015  3 18 14 48  0    0     5.70    -8.36     0.85    -575.0    -15.82    -29.65     5.891     291877
2015  3 18 14 49  0    0     6.15    -7.98     1.74    -575.1    -22.90    -42.07     5.923     291594
2015  3 18 14 50  0    0     6.30    -7.13     3.56    -575.9    -24.51    -43.76     5.950     291170
2015  3 18 14 51  0    0     6.41    -7.23     3.90    -575.6    -24.10    -38.89     6.008     292739
2015  3 18 14 52  0    0     6.48    -7.25     3.68    -575.5    -19.50    -35.72     6.175     302792
2015  3 18 14 53  0    0     6.97    -7.20     3.09    -574.7    -13.42    -33.94     6.259     309630
2015  3 18 14 54  0    0     7.57    -6.57     1.00    -572.4     -7.45    -32.29     6.278     309630
2015  3 18 14 55  0    0     7.83    -6.43     0.01    -571.4     -0.94    -29.74     6.299     304987
2015  3 18 14 56  0    0     7.74    -6.14    -0.36    -573.1      1.55    -35.44     6.253     298076
2015  3 18 14 57  0    0     7.34    -5.94    -0.53    -573.7      1.58    -31.37     6.270     297551
2015  3 18 14 58  0    0     7.20    -5.84    -0.06    -574.9      1.69    -27.79     6.198     290123
2015  3 18 14 59  0    0     6.90    -5.20     3.48    -576.9      2.59    -18.88     6.243     285296
2015  3 18 15  0  0    0     7.08    -5.65     1.52    -577.1      2.32    -25.05     6.359     286029
2015  3 18 15  1  0    0     7.16    -5.92    -1.52    -576.9      1.52    -35.27     6.473     288338
2015  3 18 15  2  0    0     6.75    -6.22    -0.74    -577.0      3.84    -36.28     6.502     288600
2015  3 18 15  3  0    0     6.62    -5.91    -0.23    -576.9     13.72    -30.98     6.620     291432
2015  3 18 15  4  0    0     6.29    -5.75    -0.57    -580.8     17.33    -34.59     6.919     300424
2015  3 18 15  5  0    0     5.82    -5.95    -1.48    -586.8     11.54    -41.74     6.926     302226
2015  3 18 15  6  0    0     5.91    -5.98    -2.19    -588.0     10.64    -42.86     6.796     305738
2015  3 18 15  7  0    0     5.96    -5.77    -2.68    -588.0     11.24    -42.38     6.815     310928
2015  3 18 15  8  0    0     5.98    -5.55    -2.76    -585.6     10.61    -46.49     6.896     311557
2015  3 18 15  9  0    0     5.78    -5.51    -2.93    -585.4      8.32    -49.84     7.036     298061
2015  3 18 15 10  0    0     4.82    -5.95    -3.35    -589.6      0.60    -51.63     7.170     283328
2015  3 18 15 11  0    0    -0.45    -3.85    -5.38    -627.1     11.25    -55.78     7.295     283523
2015  3 18 15 12  0    0    -1.27    -4.14    -5.92    -627.2     13.23    -57.51     7.160     293496
2015  3 18 15 13  0    0    -1.50    -4.34    -5.84    -620.7     10.76    -52.87     7.110     310067
2015  3 18 15 14  0    0    -0.94    -4.38    -5.80    -614.5     10.14    -50.12     7.053     320920
2015  3 18 15 15  0    0     0.33    -4.28    -5.78    -608.5     11.24    -49.00     6.987     326479
2015  3 18 15 16  0    0     1.54    -4.29    -5.42    -603.8     14.34    -47.13     6.853     326479
2015  3 18 15 17  0    0     2.72    -3.97    -5.39    -597.5     16.90    -49.19     6.748     309406
2015  3 18 15 18  0    0     3.84    -3.52    -5.47    -590.8     19.20    -52.70     6.663     286641
