Produced from MIDL 1D BATSRUS MHD at x=32.00 Re (nT, km/s, cm^-3, K)

#COORDINATES
GSM

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 12  2 21  0   0     -2.65     -7.66     -1.85   -936.37     24.51     19.82    8.7448   122782.0
2024  5 12  2 22  0   0     -2.69     -7.70     -1.88   -935.09     22.22     17.61    8.1082   120369.8
2024  5 12  2 23  0   0     -2.49     -6.96     -1.69   -941.17     22.02     15.37    6.5372   110115.1
2024  5 12  2 24  0   0     -2.32     -6.99     -1.69   -941.18     19.76     11.17    5.8267   107537.7
2024  5 12  2 25  0   0     -2.37     -6.98     -1.91   -940.36     17.64      8.80    5.2353   104206.2
2024  5 12  2 26  0   0     -2.43     -7.07     -2.05   -939.21     17.11      8.56    4.8764   102728.9
2024  5 12  2 27  0   0     -2.39     -7.29     -1.99   -939.12     17.34      7.25    4.6285   102665.2
2024  5 12  2 28  0   0     -2.24     -7.47     -1.70   -939.92     16.45      6.68    4.3536   101772.5
2024  5 12  2 29  0   0     -1.94     -7.51     -1.77   -939.00     14.63      8.33    3.9733    97213.0
2024  5 12  2 30  0   0     -1.62     -7.49     -1.92   -938.60     12.12      7.07    3.5967    93372.8
2024  5 12  2 31  0   0     -1.50     -7.43     -2.02   -938.24      8.70      6.74    3.2923    92812.8
2024  5 12  2 32  0   0     -1.35     -7.51     -2.02   -939.31      4.79      8.58    3.1293    95253.7
2024  5 12  2 33  0   0     -1.38     -7.56     -2.37   -941.39     -2.73     11.47    2.8825   100588.4
2024  5 12  2 34  0   0     -1.59     -7.55     -2.26   -940.61     -9.39     12.33    2.8251    97578.3
2024  5 12  2 35  0   0     -1.79     -7.44     -2.30   -938.70     -6.50     12.41    3.1223    96400.8
2024  5 12  2 36  0   0     -1.86     -7.30     -2.58   -939.53     -5.36     12.05    3.2094    93538.9
2024  5 12  2 37  0   0     -1.85     -6.91     -2.83   -939.09     -4.22     10.08    3.3328    89644.7
2024  5 12  2 38  0   0     -1.64     -6.50     -2.75   -934.06     -5.25      9.95    3.2805    82760.0
2024  5 12  2 39  0   0     -1.01     -5.94     -2.53   -930.15     -5.11     10.34    3.1072    75018.2
2024  5 12  2 40  0   0      0.06     -5.40     -2.50   -926.37     -2.03      9.74    3.1563    71835.1
2024  5 12  2 41  0   0      1.70     -5.03     -2.89   -925.65      3.62      7.77    3.8870    77325.8
2024  5 12  2 42  0   0      2.72     -4.78     -2.98   -925.50      3.42      8.72    4.5813    79056.4
2024  5 12  2 43  0   0      2.76     -4.14     -3.16   -929.25      3.19      6.32    5.0365    75473.8
2024  5 12  2 44  0   0      2.73     -4.27     -3.23   -934.89      6.14      2.87    5.1374    74701.6
2024  5 12  2 45  0   0      2.56     -4.51     -3.30   -934.28      9.67     -1.93    4.9841    71767.4
2024  5 12  2 46  0   0      2.48     -4.64     -3.18   -932.09      8.22     -1.21    4.6327    67024.7
2024  5 12  2 47  0   0      2.70     -4.50     -3.33   -930.69      4.65      0.46    4.8137    67907.0
2024  5 12  2 48  0   0      3.29     -4.32     -3.57   -928.66      2.03      3.61    5.0822    70204.4
2024  5 12  2 49  0   0      3.70     -4.02     -3.62   -929.78      0.25      5.16    4.9783    71551.9
2024  5 12  2 50  0   0      3.69     -4.08     -3.29   -929.83     -2.75      7.43    4.8339    69850.8
2024  5 12  2 51  0   0      3.61     -4.10     -3.19   -928.44     -6.05     11.09    4.7898    69203.5
2024  5 12  2 52  0   0      3.43     -3.91     -3.09   -927.38     -6.73     12.33    4.7639    68713.5
2024  5 12  2 53  0   0      3.24     -3.96     -3.00   -926.68     -5.19     12.78    4.8996    69760.1
2024  5 12  2 54  0   0      2.86     -4.21     -2.65   -926.86     -5.10     14.68    4.9519    71390.9
2024  5 12  2 55  0   0      2.16     -3.77     -2.07   -919.26     -4.67     13.84    4.3693    75330.2
2024  5 12  2 56  0   0      0.21     -3.96     -1.86   -919.54     -6.74     10.16    4.7118    72009.5
2024  5 12  2 57  0   0     -4.30     -0.77      2.64   -926.07    -30.49     -7.81    7.2327   100544.6
2024  5 12  2 58  0   0     -5.23      1.10      3.14   -937.04    -14.51      4.31    4.9313    70280.5
2024  5 12  2 59  0   0     -5.44      1.85      3.62   -934.63     -6.04     11.53    5.5576    63304.4
2024  5 12  3  0  0   0     -5.51      2.20      3.73   -935.77     -3.18     12.82    5.4315    61656.4
2024  5 12  3  1  0   0     -5.59      2.31      3.59   -936.80     -5.05     11.06    5.2279    59965.9
2024  5 12  3  2  0   0     -5.59      2.32      3.59   -936.25     -7.86     10.95    5.3125    62404.5
2024  5 12  3  3  0   0     -5.57      2.18      3.53   -934.43     -9.68      9.74    5.2620    65766.1
2024  5 12  3  4  0   0     -5.48      1.77      3.33   -932.24     -7.94      9.49    5.4374    66192.3
2024  5 12  3  5  0   0     -5.35      1.42      3.13   -932.70     -5.21     10.09    5.7639    64978.6
2024  5 12  3  6  0   0     -5.32      1.29      3.05   -932.56     -3.83      8.68    6.5817    64594.0
2024  5 12  3  7  0   0     -5.48      0.95      2.96   -934.06     -6.42      8.15    7.3323    64979.7
2024  5 12  3  8  0   0     -5.72      1.13      3.01   -936.89     -7.27      8.68    7.8041    62618.6
2024  5 12  3  9  0   0     -5.57      1.43      3.31   -938.11     -7.04      8.77    7.2209    56045.1
2024  5 12  3 10  0   0     -5.35      1.53      3.61   -939.03     -7.44      9.96    6.1436    48974.7
2024  5 12  3 11  0   0     -5.25      1.62      3.94   -938.47     -8.16     12.13    5.4370    42719.3
2024  5 12  3 12  0   0     -5.15      1.65      4.15   -938.58     -8.10     13.79    5.4745    33860.9
2024  5 12  3 13  0   0     -5.20      1.46      4.38   -938.52     -5.99     14.10    5.7057    25410.9
2024  5 12  3 14  0   0     -5.32      1.35      4.41   -938.37     -5.06     13.59    5.5891    22692.1
2024  5 12  3 15  0   0     -5.55      1.53      4.19   -937.28     -3.43     13.02    5.6171    22836.2
2024  5 12  3 16  0   0     -5.67      1.52      4.11   -937.05     -1.49     12.36    5.6571    23058.2
2024  5 12  3 17  0   0     -5.68      1.50      3.93   -936.84     -1.34     12.63    5.6213    23536.1
2024  5 12  3 18  0   0     -5.60      1.49      3.77   -935.81     -2.21     13.96    5.5105    24119.4
2024  5 12  3 19  0   0     -5.56      1.46      3.77   -935.17     -4.04     15.18    5.6290    25480.2
2024  5 12  3 20  0   0     -5.62      1.44      3.69   -934.69     -3.47     15.29    5.6435    28071.4
2024  5 12  3 21  0   0     -5.68      1.49      3.51   -934.60     -2.85     13.83    5.5735    31671.0
2024  5 12  3 22  0   0     -5.66      1.73      3.39   -934.58     -0.80     12.52    5.6223    32879.0
2024  5 12  3 23  0   0     -5.60      1.59      3.59   -934.36     -1.21     13.09    5.7465    33268.0
2024  5 12  3 24  0   0     -5.54      1.54      3.62   -934.87     -3.13     14.63    5.9425    35150.7
2024  5 12  3 25  0   0     -5.40      1.77      3.38   -934.89     -3.46     16.87    5.8698    38877.5
2024  5 12  3 26  0   0     -5.22      1.94      3.27   -934.47     -3.88     16.98    5.8824    42984.2
2024  5 12  3 27  0   0     -5.13      1.87      3.28   -934.23     -5.30     18.00    6.2052    44173.1
2024  5 12  3 28  0   0     -5.10      1.73      3.20   -934.89     -7.04     19.92    6.3334    44536.7
2024  5 12  3 29  0   0     -5.05      1.63      3.02   -934.76     -7.31     21.06    6.0445    44651.9
2024  5 12  3 30  0   0     -5.06      1.51      2.80   -934.26     -6.85     21.60    5.7333    46145.8
2024  5 12  3 31  0   0     -5.24      1.36      2.65   -932.70     -6.62     21.87    5.8101    46630.2
2024  5 12  3 32  0   0     -5.49      1.18      2.46   -930.66     -5.69     21.46    5.9057    46603.4
2024  5 12  3 33  0   0     -5.61      0.76      2.18   -928.58     -2.00     21.83    5.8220    46551.1
2024  5 12  3 34  0   0     -5.59      0.17      1.74   -930.26      3.71     25.09    6.3076    52658.4
2024  5 12  3 35  0   0     -5.48     -0.57      1.08   -930.94      7.44     28.97    6.2972    67246.6
2024  5 12  3 36  0   0     -5.25     -1.38      0.32   -930.20      5.36     28.09    6.5966    70533.7
2024  5 12  3 37  0   0     -4.79     -2.01     -0.08   -927.06      2.62     20.95    6.0503    65289.4
2024  5 12  3 38  0   0     -5.22     -2.39     -0.69   -923.69      0.17     15.28    6.5958    58094.9
2024  5 12  3 39  0   0     -5.27     -2.45     -0.76   -921.76     -3.36     16.96    6.7193    59329.2
2024  5 12  3 40  0   0     -5.14     -2.52     -0.53   -919.81     -5.96     18.56    7.0003    61886.2
2024  5 12  3 41  0   0     -5.12     -2.67     -0.06   -918.90     -7.48     15.04    7.1317    63002.3
2024  5 12  3 42  0   0     -5.60     -2.58     -0.03   -919.61     -6.15     14.08    7.4359    64536.7
2024  5 12  3 43  0   0     -5.69     -2.12      0.42   -921.07     -5.59     15.32    7.6086    66640.9
2024  5 12  3 44  0   0     -5.84     -1.40      1.06   -922.32     -9.29     12.44    7.5532    70330.2
2024  5 12  3 45  0   0     -5.75     -1.16      1.13   -923.94    -11.47     11.30    7.0408    73554.2
2024  5 12  3 46  0   0     -5.77     -0.55      1.38   -926.19     -9.32     14.01    6.6874    74842.9
2024  5 12  3 47  0   0     -5.81     -0.16      1.60   -926.74     -8.67     15.69    6.6383    77396.3
2024  5 12  3 48  0   0     -5.80      0.03      1.66   -926.49     -9.01     15.77    6.8968    77063.9
2024  5 12  3 49  0   0     -5.68     -0.01      1.87   -927.21     -8.80     16.62    7.4786    71653.2
2024  5 12  3 50  0   0     -5.72     -0.03      1.94   -928.83    -10.05     17.86    7.6795    72509.9
2024  5 12  3 51  0   0     -5.60      0.15      1.84   -927.75    -10.26     17.91    7.1095    76797.7
2024  5 12  3 52  0   0     -5.50      0.32      1.89   -927.50     -8.90     16.61    6.8402    81785.5
2024  5 12  3 53  0   0     -5.54      0.26      2.26   -929.81    -11.82     14.06    6.5624    79203.0
2024  5 12  3 54  0   0     -5.64      0.06      2.34   -931.12    -15.66     14.04    6.6916    79602.9
2024  5 12  3 55  0   0     -5.66      0.39      2.62   -931.15    -17.09     16.83    7.0427    75957.9
2024  5 12  3 56  0   0     -5.69      0.54      2.78   -930.91    -16.96     19.33    7.8946    69619.5
2024  5 12  3 57  0   0     -5.93      0.33      2.86   -933.74    -15.47     20.68    8.9007    69755.6
2024  5 12  3 58  0   0     -5.83      0.19      3.02   -933.90    -15.92     20.34    9.5954    71697.5
2024  5 12  3 59  0   0     -5.74      0.59      2.85   -934.31    -14.86     19.77   10.1252    69306.5
2024  5 12  4  0  0   0     -5.78      0.88      2.72   -933.25    -12.65     20.65   10.6179    67598.4
2024  5 12  4  1  0   0     -5.83      0.40      2.64   -932.20    -11.20     21.80   11.0142    66713.4
2024  5 12  4  2  0   0     -5.98      0.10      2.60   -929.95    -10.53     22.06   11.1916    65115.8
2024  5 12  4  3  0   0     -5.99      0.36      2.69   -927.18    -10.76     21.56   10.9966    65656.6
2024  5 12  4  4  0   0     -5.81      1.02      2.92   -923.65    -15.30     19.58    9.6154    61251.7
2024  5 12  4  5  0   0     -5.66      0.98      2.57   -921.17    -15.11     20.66    8.8482    63478.5
2024  5 12  4  6  0   0     -5.69      0.07      2.31   -920.72    -17.76     18.40    9.5389    70277.2
2024  5 12  4  7  0   0     -5.87     -0.83      2.13   -922.19    -19.36     15.06    9.4587    71340.3
2024  5 12  4  8  0   0     -6.28     -1.06      2.04   -923.61    -17.72     13.10   10.0637    71757.4
2024  5 12  4  9  0   0     -6.36     -0.79      1.81   -922.70    -15.42     12.26   11.0126    70109.9
2024  5 12  4 10  0   0     -6.39     -0.33      1.61   -920.71    -13.84     12.82   11.4090    71365.4
2024  5 12  4 11  0   0     -6.45     -0.15      1.57   -920.38    -12.62     14.29   11.1210    72153.5
2024  5 12  4 12  0   0     -6.52     -0.05      1.71   -920.98    -12.24     15.01   10.7765    69475.8
2024  5 12  4 13  0   0     -6.52      0.03      1.97   -922.15    -12.62     14.40   10.8090    67078.4
2024  5 12  4 14  0   0     -6.51     -0.14      1.80   -923.38    -12.02     16.64   11.4013    67618.6
2024  5 12  4 15  0   0     -6.54     -0.35      1.86   -922.95    -10.06     20.22   12.5411    66179.5
2024  5 12  4 16  0   0     -6.54     -0.40      2.08   -921.86     -9.25     20.41   12.6210    65786.3
2024  5 12  4 17  0   0     -6.54     -0.28      1.83   -921.77     -9.24     18.57   12.3538    63715.7
2024  5 12  4 18  0   0     -6.57     -0.01      1.68   -922.21     -8.04     17.69   12.1397    60346.5
2024  5 12  4 19  0   0     -6.57      0.16      1.68   -922.43     -7.80     16.85   11.9850    57645.5
2024  5 12  4 20  0   0     -6.57      0.05      1.82   -922.43     -7.30     15.89   11.7771    53868.5
2024  5 12  4 21  0   0     -6.58     -0.56      2.04   -922.23     -3.17     14.58   11.6904    50521.8
2024  5 12  4 22  0   0     -6.83     -0.49      2.09   -921.50     -1.98     13.92   11.9154    47072.6
2024  5 12  4 23  0   0     -6.86     -0.54      2.21   -920.76     -7.43     13.22   12.7860    44032.6
2024  5 12  4 24  0   0     -6.86     -0.58      2.26   -920.72     -8.72     13.09   13.9606    41739.7
2024  5 12  4 25  0   0     -6.91     -1.11      2.19   -921.48    -10.09     12.85   14.9467    38919.5
2024  5 12  4 26  0   0     -6.92     -1.65      2.00   -921.71     -9.83     12.92   15.2709    35791.4
2024  5 12  4 27  0   0     -6.90     -1.76      1.79   -920.50    -10.45     13.36   14.8499    31461.9
2024  5 12  4 28  0   0     -6.83     -1.61      1.93   -920.59    -10.56     14.13   14.4132    27407.5
2024  5 12  4 29  0   0     -6.80     -1.44      2.13   -922.25    -11.85     15.30   13.6806    26896.0
2024  5 12  4 30  0   0     -6.79     -1.58      2.31   -922.87    -12.17     15.22   12.3843    30132.3
2024  5 12  4 31  0   0     -6.76     -1.63      2.22   -922.33     -9.83     16.00   11.1788    30042.9
2024  5 12  4 32  0   0     -6.70     -1.86      2.50   -920.97     -6.19     18.69    9.9526    29494.7
2024  5 12  4 33  0   0     -6.68     -1.76      2.78   -917.37     -4.78     20.70    8.9596    30374.6
2024  5 12  4 34  0   0     -6.67     -1.34      2.91   -915.73     -2.96     21.61    8.8034    33052.5
2024  5 12  4 35  0   0     -6.60     -1.23      2.88   -916.75     -0.61     22.54    8.0460    34234.2
2024  5 12  4 36  0   0     -6.42     -1.32      2.90   -918.04     -1.77     22.21    6.8321    34165.4
2024  5 12  4 37  0   0     -6.29     -1.47      2.99   -918.34     -2.57     22.34    5.4333    35278.5
2024  5 12  4 38  0   0     -6.31     -1.52      3.10   -918.01     -3.71     24.22    5.0388    35515.2
2024  5 12  4 39  0   0     -6.42     -1.37      3.14   -916.89     -4.38     25.01    5.0584    37204.4
2024  5 12  4 40  0   0     -6.49     -1.32      3.17   -917.04     -4.13     24.45    5.1600    39483.4
2024  5 12  4 41  0   0     -6.52     -1.40      3.27   -918.21     -2.59     23.07    5.3112    41841.5
2024  5 12  4 42  0   0     -6.54     -1.49      3.22   -919.13     -2.01     21.86    5.6226    43486.1
2024  5 12  4 43  0   0     -6.56     -1.43      3.00   -920.66     -2.29     21.96    6.1971    48421.9
2024  5 12  4 44  0   0     -6.60     -1.25      2.87   -921.52     -2.38     21.58    6.7370    50078.1
2024  5 12  4 45  0   0     -6.60     -1.16      2.92   -921.56     -2.54     20.96    7.1296    49240.6
2024  5 12  4 46  0   0     -6.57     -1.03      2.97   -922.16     -2.95     21.01    6.7989    52368.2
2024  5 12  4 47  0   0     -6.50     -0.78      2.89   -922.74     -2.96     20.72    6.7472    58901.6
2024  5 12  4 48  0   0     -6.34     -0.47      2.93   -922.97     -3.82     21.19    6.9392    64092.4
2024  5 12  4 49  0   0     -6.27     -0.25      2.95   -921.86     -4.12     21.12    6.7412    69348.5
2024  5 12  4 50  0   0     -5.86     -0.20      3.00   -920.60     -3.68     20.95    6.2914    71994.2
2024  5 12  4 51  0   0     -5.80     -0.13      3.15   -919.14     -2.78     20.26    5.9717    76724.5
2024  5 12  4 52  0   0     -5.81     -0.06      3.30   -918.00     -2.41     19.74    5.7848    83204.0
2024  5 12  4 53  0   0     -5.81     -0.01      3.42   -917.78     -2.74     19.20    5.5856    87373.5
2024  5 12  4 54  0   0     -5.72      0.04      3.62   -917.95     -2.10     17.79    5.2976    93032.9
2024  5 12  4 55  0   0     -5.78     -0.04      3.81   -917.48     -0.04     16.35    4.9598    97019.8
2024  5 12  4 56  0   0     -5.79     -0.04      3.77   -915.79      0.97     15.34    4.5335   101056.4
2024  5 12  4 57  0   0     -5.75      0.37      3.76   -915.31     -1.12     14.20    4.4046   108268.9
2024  5 12  4 58  0   0     -5.66      1.05      3.80   -916.34     -3.32     12.77    4.4675   119210.4
2024  5 12  4 59  0   0     -5.62      1.35      3.77   -915.97     -1.26     11.54    4.2648   119104.5
2024  5 12  5  0  0   0     -5.55      1.19      3.90   -915.77     -2.26     10.87    4.0912   115769.0
2024  5 12  5  1  0   0     -5.53      1.00      4.07   -915.85     -1.86     13.20    3.9553   116858.7
